Companies,Salaries,Ratings,Job_descriptions,Cities,States
IBM ,$99k-$152k(Glassdoor Est.),3.6,"Primary Duties

The candidate will be responsible of laboratory work, including protein (and antibody) design, expression, production, purification, conjugation, and analysis of optimized lead and backup protein development candidates. The responsibilities of this role include independent planning, designing and execution of scientific experiments, interpreting and presenting scientific data. This candidate will have project coordinator responsibilities for Protein Engineering Discovery Projects (internal or external) and will actively provide scientific expertise to Discovery and Development teams as needed.

Responsibilities

% of Time

Job Function and Description

70

Research Activities including experimental planning and direct laboratory activities, relevant and necessary literature review.

20

Communication with supervisor regarding experimental designs and results. Communication with members of Discovery Biology and Discovery Therapeutics Departments. Helping of team members to succeed in scientific experiments. Consultation with outside experts and collaborators.

10

Report writing and record keeping.

Education and Experience Requirements

Ph.D.in Life Sciences with emphasis on Molecular Biology or Cell Biology, and with five years of relevant working experiences a plus or Masters Degree with 7 years of industrial experience preferred or a Bachelors degree with 10 years of experience preferred.

Key Skills, Abilities, and Competencies

Knowledge in Molecular cloning, cell expression, purification and protein analytics is required. Candidates should have experience in designing expression constructs for mammalian, baculo-virus or bacteria expression system, and high throughput screening of engineered proteins. Evaluation of HT samples may require biochemical methodology such as small scale purification, ELISA, octet, enzyme activity assay, caliper, HPLC, SDS-PAGE and Western blot analysis techniques. Capability in proposing experimental design and developing relevant scientific method to characterize recombinant proteins in vitro is required. Implementation of new technologies to suit the changing needs of the Discovery Projects is necessary.

Other Job Requirements

Compliance to biohazard, radiation hazard and chemical hazard regulation is required.", Boston, MA
IBM ,$134k-$189k(Glassdoor Est.),3.7,"Primary Duties

The candidate will be responsible of laboratory work, including protein (and antibody) design, expression, production, purification, conjugation, and analysis of optimized lead and backup protein development candidates. The responsibilities of this role include independent planning, designing and execution of scientific experiments, interpreting and presenting scientific data. This candidate will have project coordinator responsibilities for Protein Engineering Discovery Projects (internal or external) and will actively provide scientific expertise to Discovery and Development teams as needed.

Responsibilities

% of Time

Job Function and Description

70

Research Activities including experimental planning and direct laboratory activities, relevant and necessary literature review.

20

Communication with supervisor regarding experimental designs and results. Communication with members of Discovery Biology and Discovery Therapeutics Departments. Helping of team members to succeed in scientific experiments. Consultation with outside experts and collaborators.

10

Report writing and record keeping.

Education and Experience Requirements

Ph.D.in Life Sciences with emphasis on Molecular Biology or Cell Biology, and with five years of relevant working experiences a plus or Masters Degree with 7 years of industrial experience preferred or a Bachelors degree with 10 years of experience preferred.

Key Skills, Abilities, and Competencies

Knowledge in Molecular cloning, cell expression, purification and protein analytics is required. Candidates should have experience in designing expression constructs for mammalian, baculo-virus or bacteria expression system, and high throughput screening of engineered proteins. Evaluation of HT samples may require biochemical methodology such as small scale purification, ELISA, octet, enzyme activity assay, caliper, HPLC, SDS-PAGE and Western blot analysis techniques. Capability in proposing experimental design and developing relevant scientific method to characterize recombinant proteins in vitro is required. Implementation of new technologies to suit the changing needs of the Discovery Projects is necessary.

Other Job Requirements

Compliance to biohazard, radiation hazard and chemical hazard regulation is required.", Boston, MA
PwC ,$112k-$161k(Glassdoor Est.),3.6,"Primary Duties

The candidate will be responsible of laboratory work, including protein (and antibody) design, expression, production, purification, conjugation, and analysis of optimized lead and backup protein development candidates. The responsibilities of this role include independent planning, designing and execution of scientific experiments, interpreting and presenting scientific data. This candidate will have project coordinator responsibilities for Protein Engineering Discovery Projects (internal or external) and will actively provide scientific expertise to Discovery and Development teams as needed.

Responsibilities

% of Time

Job Function and Description

70

Research Activities including experimental planning and direct laboratory activities, relevant and necessary literature review.

20

Communication with supervisor regarding experimental designs and results. Communication with members of Discovery Biology and Discovery Therapeutics Departments. Helping of team members to succeed in scientific experiments. Consultation with outside experts and collaborators.

10

Report writing and record keeping.

Education and Experience Requirements

Ph.D.in Life Sciences with emphasis on Molecular Biology or Cell Biology, and with five years of relevant working experiences a plus or Masters Degree with 7 years of industrial experience preferred or a Bachelors degree with 10 years of experience preferred.

Key Skills, Abilities, and Competencies

Knowledge in Molecular cloning, cell expression, purification and protein analytics is required. Candidates should have experience in designing expression constructs for mammalian, baculo-virus or bacteria expression system, and high throughput screening of engineered proteins. Evaluation of HT samples may require biochemical methodology such as small scale purification, ELISA, octet, enzyme activity assay, caliper, HPLC, SDS-PAGE and Western blot analysis techniques. Capability in proposing experimental design and developing relevant scientific method to characterize recombinant proteins in vitro is required. Implementation of new technologies to suit the changing needs of the Discovery Projects is necessary.

Other Job Requirements

Compliance to biohazard, radiation hazard and chemical hazard regulation is required.", Boston, MA
IBM ,$42k-$68k(Glassdoor Est.),4.4,"Primary Duties

The candidate will be responsible of laboratory work, including protein (and antibody) design, expression, production, purification, conjugation, and analysis of optimized lead and backup protein development candidates. The responsibilities of this role include independent planning, designing and execution of scientific experiments, interpreting and presenting scientific data. This candidate will have project coordinator responsibilities for Protein Engineering Discovery Projects (internal or external) and will actively provide scientific expertise to Discovery and Development teams as needed.

Responsibilities

% of Time

Job Function and Description

70

Research Activities including experimental planning and direct laboratory activities, relevant and necessary literature review.

20

Communication with supervisor regarding experimental designs and results. Communication with members of Discovery Biology and Discovery Therapeutics Departments. Helping of team members to succeed in scientific experiments. Consultation with outside experts and collaborators.

10

Report writing and record keeping.

Education and Experience Requirements

Ph.D.in Life Sciences with emphasis on Molecular Biology or Cell Biology, and with five years of relevant working experiences a plus or Masters Degree with 7 years of industrial experience preferred or a Bachelors degree with 10 years of experience preferred.

Key Skills, Abilities, and Competencies

Knowledge in Molecular cloning, cell expression, purification and protein analytics is required. Candidates should have experience in designing expression constructs for mammalian, baculo-virus or bacteria expression system, and high throughput screening of engineered proteins. Evaluation of HT samples may require biochemical methodology such as small scale purification, ELISA, octet, enzyme activity assay, caliper, HPLC, SDS-PAGE and Western blot analysis techniques. Capability in proposing experimental design and developing relevant scientific method to characterize recombinant proteins in vitro is required. Implementation of new technologies to suit the changing needs of the Discovery Projects is necessary.

Other Job Requirements

Compliance to biohazard, radiation hazard and chemical hazard regulation is required.", Boston, MA
Jounce Therapeutics ,$48k-$62k(Glassdoor Est.),3.5,"Primary Duties

The candidate will be responsible of laboratory work, including protein (and antibody) design, expression, production, purification, conjugation, and analysis of optimized lead and backup protein development candidates. The responsibilities of this role include independent planning, designing and execution of scientific experiments, interpreting and presenting scientific data. This candidate will have project coordinator responsibilities for Protein Engineering Discovery Projects (internal or external) and will actively provide scientific expertise to Discovery and Development teams as needed.

Responsibilities

% of Time

Job Function and Description

70

Research Activities including experimental planning and direct laboratory activities, relevant and necessary literature review.

20

Communication with supervisor regarding experimental designs and results. Communication with members of Discovery Biology and Discovery Therapeutics Departments. Helping of team members to succeed in scientific experiments. Consultation with outside experts and collaborators.

10

Report writing and record keeping.

Education and Experience Requirements

Ph.D.in Life Sciences with emphasis on Molecular Biology or Cell Biology, and with five years of relevant working experiences a plus or Masters Degree with 7 years of industrial experience preferred or a Bachelors degree with 10 years of experience preferred.

Key Skills, Abilities, and Competencies

Knowledge in Molecular cloning, cell expression, purification and protein analytics is required. Candidates should have experience in designing expression constructs for mammalian, baculo-virus or bacteria expression system, and high throughput screening of engineered proteins. Evaluation of HT samples may require biochemical methodology such as small scale purification, ELISA, octet, enzyme activity assay, caliper, HPLC, SDS-PAGE and Western blot analysis techniques. Capability in proposing experimental design and developing relevant scientific method to characterize recombinant proteins in vitro is required. Implementation of new technologies to suit the changing needs of the Discovery Projects is necessary.

Other Job Requirements

Compliance to biohazard, radiation hazard and chemical hazard regulation is required.", Cambridge, MA
Sanofi ,$122k-$174k(Glassdoor Est.),4.1,"Primary Duties

The candidate will be responsible of laboratory work, including protein (and antibody) design, expression, production, purification, conjugation, and analysis of optimized lead and backup protein development candidates. The responsibilities of this role include independent planning, designing and execution of scientific experiments, interpreting and presenting scientific data. This candidate will have project coordinator responsibilities for Protein Engineering Discovery Projects (internal or external) and will actively provide scientific expertise to Discovery and Development teams as needed.

Responsibilities

% of Time

Job Function and Description

70

Research Activities including experimental planning and direct laboratory activities, relevant and necessary literature review.

20

Communication with supervisor regarding experimental designs and results. Communication with members of Discovery Biology and Discovery Therapeutics Departments. Helping of team members to succeed in scientific experiments. Consultation with outside experts and collaborators.

10

Report writing and record keeping.

Education and Experience Requirements

Ph.D.in Life Sciences with emphasis on Molecular Biology or Cell Biology, and with five years of relevant working experiences a plus or Masters Degree with 7 years of industrial experience preferred or a Bachelors degree with 10 years of experience preferred.

Key Skills, Abilities, and Competencies

Knowledge in Molecular cloning, cell expression, purification and protein analytics is required. Candidates should have experience in designing expression constructs for mammalian, baculo-virus or bacteria expression system, and high throughput screening of engineered proteins. Evaluation of HT samples may require biochemical methodology such as small scale purification, ELISA, octet, enzyme activity assay, caliper, HPLC, SDS-PAGE and Western blot analysis techniques. Capability in proposing experimental design and developing relevant scientific method to characterize recombinant proteins in vitro is required. Implementation of new technologies to suit the changing needs of the Discovery Projects is necessary.

Other Job Requirements

Compliance to biohazard, radiation hazard and chemical hazard regulation is required.", Cambridge, MA
Eversource Energy ,$63k-$82k(Glassdoor Est.),4.7,"Primary Duties

The candidate will be responsible of laboratory work, including protein (and antibody) design, expression, production, purification, conjugation, and analysis of optimized lead and backup protein development candidates. The responsibilities of this role include independent planning, designing and execution of scientific experiments, interpreting and presenting scientific data. This candidate will have project coordinator responsibilities for Protein Engineering Discovery Projects (internal or external) and will actively provide scientific expertise to Discovery and Development teams as needed.

Responsibilities

% of Time

Job Function and Description

70

Research Activities including experimental planning and direct laboratory activities, relevant and necessary literature review.

20

Communication with supervisor regarding experimental designs and results. Communication with members of Discovery Biology and Discovery Therapeutics Departments. Helping of team members to succeed in scientific experiments. Consultation with outside experts and collaborators.

10

Report writing and record keeping.

Education and Experience Requirements

Ph.D.in Life Sciences with emphasis on Molecular Biology or Cell Biology, and with five years of relevant working experiences a plus or Masters Degree with 7 years of industrial experience preferred or a Bachelors degree with 10 years of experience preferred.

Key Skills, Abilities, and Competencies

Knowledge in Molecular cloning, cell expression, purification and protein analytics is required. Candidates should have experience in designing expression constructs for mammalian, baculo-virus or bacteria expression system, and high throughput screening of engineered proteins. Evaluation of HT samples may require biochemical methodology such as small scale purification, ELISA, octet, enzyme activity assay, caliper, HPLC, SDS-PAGE and Western blot analysis techniques. Capability in proposing experimental design and developing relevant scientific method to characterize recombinant proteins in vitro is required. Implementation of new technologies to suit the changing needs of the Discovery Projects is necessary.

Other Job Requirements

Compliance to biohazard, radiation hazard and chemical hazard regulation is required.", Westwood, MA
Indigo ,$111k-$176k(Glassdoor Est.),3.1,"Primary Duties

The candidate will be responsible of laboratory work, including protein (and antibody) design, expression, production, purification, conjugation, and analysis of optimized lead and backup protein development candidates. The responsibilities of this role include independent planning, designing and execution of scientific experiments, interpreting and presenting scientific data. This candidate will have project coordinator responsibilities for Protein Engineering Discovery Projects (internal or external) and will actively provide scientific expertise to Discovery and Development teams as needed.

Responsibilities

% of Time

Job Function and Description

70

Research Activities including experimental planning and direct laboratory activities, relevant and necessary literature review.

20

Communication with supervisor regarding experimental designs and results. Communication with members of Discovery Biology and Discovery Therapeutics Departments. Helping of team members to succeed in scientific experiments. Consultation with outside experts and collaborators.

10

Report writing and record keeping.

Education and Experience Requirements

Ph.D.in Life Sciences with emphasis on Molecular Biology or Cell Biology, and with five years of relevant working experiences a plus or Masters Degree with 7 years of industrial experience preferred or a Bachelors degree with 10 years of experience preferred.

Key Skills, Abilities, and Competencies

Knowledge in Molecular cloning, cell expression, purification and protein analytics is required. Candidates should have experience in designing expression constructs for mammalian, baculo-virus or bacteria expression system, and high throughput screening of engineered proteins. Evaluation of HT samples may require biochemical methodology such as small scale purification, ELISA, octet, enzyme activity assay, caliper, HPLC, SDS-PAGE and Western blot analysis techniques. Capability in proposing experimental design and developing relevant scientific method to characterize recombinant proteins in vitro is required. Implementation of new technologies to suit the changing needs of the Discovery Projects is necessary.

Other Job Requirements

Compliance to biohazard, radiation hazard and chemical hazard regulation is required.", Boston, MA
State Street Corporation ,$58k-$86k(Glassdoor Est.),3.3,"Primary Duties

The candidate will be responsible of laboratory work, including protein (and antibody) design, expression, production, purification, conjugation, and analysis of optimized lead and backup protein development candidates. The responsibilities of this role include independent planning, designing and execution of scientific experiments, interpreting and presenting scientific data. This candidate will have project coordinator responsibilities for Protein Engineering Discovery Projects (internal or external) and will actively provide scientific expertise to Discovery and Development teams as needed.

Responsibilities

% of Time

Job Function and Description

70

Research Activities including experimental planning and direct laboratory activities, relevant and necessary literature review.

20

Communication with supervisor regarding experimental designs and results. Communication with members of Discovery Biology and Discovery Therapeutics Departments. Helping of team members to succeed in scientific experiments. Consultation with outside experts and collaborators.

10

Report writing and record keeping.

Education and Experience Requirements

Ph.D.in Life Sciences with emphasis on Molecular Biology or Cell Biology, and with five years of relevant working experiences a plus or Masters Degree with 7 years of industrial experience preferred or a Bachelors degree with 10 years of experience preferred.

Key Skills, Abilities, and Competencies

Knowledge in Molecular cloning, cell expression, purification and protein analytics is required. Candidates should have experience in designing expression constructs for mammalian, baculo-virus or bacteria expression system, and high throughput screening of engineered proteins. Evaluation of HT samples may require biochemical methodology such as small scale purification, ELISA, octet, enzyme activity assay, caliper, HPLC, SDS-PAGE and Western blot analysis techniques. Capability in proposing experimental design and developing relevant scientific method to characterize recombinant proteins in vitro is required. Implementation of new technologies to suit the changing needs of the Discovery Projects is necessary.

Other Job Requirements

Compliance to biohazard, radiation hazard and chemical hazard regulation is required.", Boston, MA
Liberty Mutual ,$87k-$130k(Glassdoor Est.),4.4,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Boston, MA
MIT ,$54k-$88k(Glassdoor Est.),4.1,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Cambridge, MA
Harvard Medical School ,$48k-$71k(Glassdoor Est.),3.9,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Boston, MA
Red Hat ,$72k-$96k(Glassdoor Est.),4.0,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Westford, MA
Massachusetts General Hospital ,$53k-$76k(Glassdoor Est.),3.6,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Boston, MA
IBM ,$56k-$98k(Glassdoor Est.),4.2,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Boston, MA
Alnylam ,$98k-$137k(Glassdoor Est.),3.8,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Cambridge, MA
Brigham and Women's Hospital ,$53k-$77k(Glassdoor Est.),3.5,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Boston, MA
Partners HealthCare ,$56k-$74k(Glassdoor Est.),3.8,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Boston, MA
Amazon ,$113k-$161k(Glassdoor Est.),4.9,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Boston, MA
Orbital Insight ,$88k-$126k(Glassdoor Est.),4.3,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Boston, MA
The Broad Institute ,$92k-$147k(Glassdoor Est.),3.8,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Cambridge, MA
Amazon ,$127k-$177k(Glassdoor Est.),3.4,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Cambridge, MA
Oracle ,$100k-$144k(Glassdoor Est.),3.6,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Cambridge, MA
IBM ,$112k-$159k(Glassdoor Est.),4.3,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Boston, MA
Alkermes ,$149k-$194k(Glassdoor Est.),4.3,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Waltham, MA
McKinsey & Company ,$148k-$167k(Glassdoor Est.),3.6,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Boston, MA
Nielsen ,$76k-$114k(Glassdoor Est.),4.1,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Needham, MA
"CallMiner, Inc ",$113k-$158k(Glassdoor Est.),3.8,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Waltham, MA
Amazon ,$127k-$177k(Glassdoor Est.),4.3,"RESEARCH SCIENTIST, PROTEOMICS CORE, Koch Institute for Integrative Cancer Research, to fill join the Biopolymers and Proteomics Core. The mission of this facility is to provide technical expertise and training to members of the Koch Institute community to enable them to achieve advanced proteomics analysis in basic and translational oncology research. Will be responsible for providing consultative services to scientists and engineers in the design and execution of sophisticated proteomics projects; providing technical expertise for proteomics projects; hands-on handling of sample preparation and LC-MS runs, including global analysis of post-translational phosphorylation and other modifications; training investigators to conduct proteomics research; participating in data analysis and interpretation; maintaining and overseeing all instrumentation dedicated for these mass spectrometry projects, including hands-on troubleshooting; participating in proposal writing related to the support of this effort; and overseeing and tracking usage.", Cambridge, MA
