Companies,Salaries,Ratings,Job_descriptions,Cities,States
Merck and Co. ,$39k-$61k(Glassdoor Est.),3.6,"Welcome to Ferro's External Career Site

Pursuing novel ways to solve challenges is what drives the people of Ferro. It’s what makes us a leading functional coatings and color solutions provider with worldwide reach. It’s what makes us a career destination for the brightest minds. And it’s why we’re trusted by customers to be a catalyst for achieving exceptional performance.

Our values center on customer focus, accountability, innovative thinking, and collaboration. These values are core to the way we operate around the world, and we believe they fuel our success.

We’re always looking for new associates to join our team of innovative thinkers, committed to delivering performance and helping us achieve our vision.

Job Description

Develop unique electronic packaging products for use in the manufacture of electronic devices. Work independently and in teams to develop products that meet customer requirements. Conduct bench scale work, participate in scale up of products and work with Technical Service, Manufacturing Engineering, Planning and others to assure smooth acceptance and scale up of new products. Prepare reports and presentations to internal and external customers. Prepare information for Project and Gate Reviews. Prepare Invention Disclosure and other documents to protect intellectual property.

Essential Responsibilities:
Conduct as a leader or team member the development and/or scale up efforts involved in new electronic packaging products for the Electronics Industry.
Prepare project plans, periodic reports and Gate Review information to allow smooth transition of new products from development through scale up to Operations.
Work independently and in collaboration with other team members to meet project goals with accelerated schedules and significant commercial impact.
Perform laboratory, pilot-scale and manufacturing work involving the development and/or scale up of electronic packaging products and processes for a multitude of electronics applications.
Compose presentations and reports to internal/external parties.
Maintain lab notebooks to organize, analyze, and record work product.
Set a positive example with respect to Safety and overall professional performance.
Perform other duties as assigned.
Required Qualifications:

Ph.D. with 0-3 years’ experience or M.S. with 4-6 years’ experience or B.S. with > 8 years’ experience.

Location

US - King of Prussia, PA

Ferro is committed to protecting your privacy. We provide a Website Privacy Policy located on our Ferro.com site to explain the type of information we collect and to inform you of the specific practices and guidelines that protect the security and confidentiality of your personal data. Please read that policy carefully. If any term in the policy is unacceptable to you, please do not use the Website or provide any personal data. This policy may change from time to time (see Revisions to Our Privacy Policy on Ferro.com).

It is the policy of Ferro to promote equal opportunity and access in all matters affecting employment with the Company. Ferro is committed to providing employment opportunities without regard to race, color, religion, national origin, gender, marital status, age, disability, veteran status, sexual orientation, genetic information or any other category protected by applicable law. This policy shall be applied to each facility of the Company.", West Point, PA
Johnson & Johnson ,$69k-$127k(Glassdoor Est.),4.0,"Welcome to Ferro's External Career Site

Pursuing novel ways to solve challenges is what drives the people of Ferro. It’s what makes us a leading functional coatings and color solutions provider with worldwide reach. It’s what makes us a career destination for the brightest minds. And it’s why we’re trusted by customers to be a catalyst for achieving exceptional performance.

Our values center on customer focus, accountability, innovative thinking, and collaboration. These values are core to the way we operate around the world, and we believe they fuel our success.

We’re always looking for new associates to join our team of innovative thinkers, committed to delivering performance and helping us achieve our vision.

Job Description

Develop unique electronic packaging products for use in the manufacture of electronic devices. Work independently and in teams to develop products that meet customer requirements. Conduct bench scale work, participate in scale up of products and work with Technical Service, Manufacturing Engineering, Planning and others to assure smooth acceptance and scale up of new products. Prepare reports and presentations to internal and external customers. Prepare information for Project and Gate Reviews. Prepare Invention Disclosure and other documents to protect intellectual property.

Essential Responsibilities:
Conduct as a leader or team member the development and/or scale up efforts involved in new electronic packaging products for the Electronics Industry.
Prepare project plans, periodic reports and Gate Review information to allow smooth transition of new products from development through scale up to Operations.
Work independently and in collaboration with other team members to meet project goals with accelerated schedules and significant commercial impact.
Perform laboratory, pilot-scale and manufacturing work involving the development and/or scale up of electronic packaging products and processes for a multitude of electronics applications.
Compose presentations and reports to internal/external parties.
Maintain lab notebooks to organize, analyze, and record work product.
Set a positive example with respect to Safety and overall professional performance.
Perform other duties as assigned.
Required Qualifications:

Ph.D. with 0-3 years’ experience or M.S. with 4-6 years’ experience or B.S. with > 8 years’ experience.

Location

US - King of Prussia, PA

Ferro is committed to protecting your privacy. We provide a Website Privacy Policy located on our Ferro.com site to explain the type of information we collect and to inform you of the specific practices and guidelines that protect the security and confidentiality of your personal data. Please read that policy carefully. If any term in the policy is unacceptable to you, please do not use the Website or provide any personal data. This policy may change from time to time (see Revisions to Our Privacy Policy on Ferro.com).

It is the policy of Ferro to promote equal opportunity and access in all matters affecting employment with the Company. Ferro is committed to providing employment opportunities without regard to race, color, religion, national origin, gender, marital status, age, disability, veteran status, sexual orientation, genetic information or any other category protected by applicable law. This policy shall be applied to each facility of the Company.", Spring House, PA
IBM ,$43k-$64k(Glassdoor Est.),3.4,"Welcome to Ferro's External Career Site

Pursuing novel ways to solve challenges is what drives the people of Ferro. It’s what makes us a leading functional coatings and color solutions provider with worldwide reach. It’s what makes us a career destination for the brightest minds. And it’s why we’re trusted by customers to be a catalyst for achieving exceptional performance.

Our values center on customer focus, accountability, innovative thinking, and collaboration. These values are core to the way we operate around the world, and we believe they fuel our success.

We’re always looking for new associates to join our team of innovative thinkers, committed to delivering performance and helping us achieve our vision.

Job Description

Develop unique electronic packaging products for use in the manufacture of electronic devices. Work independently and in teams to develop products that meet customer requirements. Conduct bench scale work, participate in scale up of products and work with Technical Service, Manufacturing Engineering, Planning and others to assure smooth acceptance and scale up of new products. Prepare reports and presentations to internal and external customers. Prepare information for Project and Gate Reviews. Prepare Invention Disclosure and other documents to protect intellectual property.

Essential Responsibilities:
Conduct as a leader or team member the development and/or scale up efforts involved in new electronic packaging products for the Electronics Industry.
Prepare project plans, periodic reports and Gate Review information to allow smooth transition of new products from development through scale up to Operations.
Work independently and in collaboration with other team members to meet project goals with accelerated schedules and significant commercial impact.
Perform laboratory, pilot-scale and manufacturing work involving the development and/or scale up of electronic packaging products and processes for a multitude of electronics applications.
Compose presentations and reports to internal/external parties.
Maintain lab notebooks to organize, analyze, and record work product.
Set a positive example with respect to Safety and overall professional performance.
Perform other duties as assigned.
Required Qualifications:

Ph.D. with 0-3 years’ experience or M.S. with 4-6 years’ experience or B.S. with > 8 years’ experience.

Location

US - King of Prussia, PA

Ferro is committed to protecting your privacy. We provide a Website Privacy Policy located on our Ferro.com site to explain the type of information we collect and to inform you of the specific practices and guidelines that protect the security and confidentiality of your personal data. Please read that policy carefully. If any term in the policy is unacceptable to you, please do not use the Website or provide any personal data. This policy may change from time to time (see Revisions to Our Privacy Policy on Ferro.com).

It is the policy of Ferro to promote equal opportunity and access in all matters affecting employment with the Company. Ferro is committed to providing employment opportunities without regard to race, color, religion, national origin, gender, marital status, age, disability, veteran status, sexual orientation, genetic information or any other category protected by applicable law. This policy shall be applied to each facility of the Company.", Philadelphia, PA
Accenture ,$94k-$107k(Glassdoor Est.),4.0,"Welcome to Ferro's External Career Site

Pursuing novel ways to solve challenges is what drives the people of Ferro. It’s what makes us a leading functional coatings and color solutions provider with worldwide reach. It’s what makes us a career destination for the brightest minds. And it’s why we’re trusted by customers to be a catalyst for achieving exceptional performance.

Our values center on customer focus, accountability, innovative thinking, and collaboration. These values are core to the way we operate around the world, and we believe they fuel our success.

We’re always looking for new associates to join our team of innovative thinkers, committed to delivering performance and helping us achieve our vision.

Job Description

Develop unique electronic packaging products for use in the manufacture of electronic devices. Work independently and in teams to develop products that meet customer requirements. Conduct bench scale work, participate in scale up of products and work with Technical Service, Manufacturing Engineering, Planning and others to assure smooth acceptance and scale up of new products. Prepare reports and presentations to internal and external customers. Prepare information for Project and Gate Reviews. Prepare Invention Disclosure and other documents to protect intellectual property.

Essential Responsibilities:
Conduct as a leader or team member the development and/or scale up efforts involved in new electronic packaging products for the Electronics Industry.
Prepare project plans, periodic reports and Gate Review information to allow smooth transition of new products from development through scale up to Operations.
Work independently and in collaboration with other team members to meet project goals with accelerated schedules and significant commercial impact.
Perform laboratory, pilot-scale and manufacturing work involving the development and/or scale up of electronic packaging products and processes for a multitude of electronics applications.
Compose presentations and reports to internal/external parties.
Maintain lab notebooks to organize, analyze, and record work product.
Set a positive example with respect to Safety and overall professional performance.
Perform other duties as assigned.
Required Qualifications:

Ph.D. with 0-3 years’ experience or M.S. with 4-6 years’ experience or B.S. with > 8 years’ experience.

Location

US - King of Prussia, PA

Ferro is committed to protecting your privacy. We provide a Website Privacy Policy located on our Ferro.com site to explain the type of information we collect and to inform you of the specific practices and guidelines that protect the security and confidentiality of your personal data. Please read that policy carefully. If any term in the policy is unacceptable to you, please do not use the Website or provide any personal data. This policy may change from time to time (see Revisions to Our Privacy Policy on Ferro.com).

It is the policy of Ferro to promote equal opportunity and access in all matters affecting employment with the Company. Ferro is committed to providing employment opportunities without regard to race, color, religion, national origin, gender, marital status, age, disability, veteran status, sexual orientation, genetic information or any other category protected by applicable law. This policy shall be applied to each facility of the Company.", Philadelphia, PA
IQVIA ,$67k-$111k(Glassdoor Est.),3.0,"Welcome to Ferro's External Career Site

Pursuing novel ways to solve challenges is what drives the people of Ferro. It’s what makes us a leading functional coatings and color solutions provider with worldwide reach. It’s what makes us a career destination for the brightest minds. And it’s why we’re trusted by customers to be a catalyst for achieving exceptional performance.

Our values center on customer focus, accountability, innovative thinking, and collaboration. These values are core to the way we operate around the world, and we believe they fuel our success.

We’re always looking for new associates to join our team of innovative thinkers, committed to delivering performance and helping us achieve our vision.

Job Description

Develop unique electronic packaging products for use in the manufacture of electronic devices. Work independently and in teams to develop products that meet customer requirements. Conduct bench scale work, participate in scale up of products and work with Technical Service, Manufacturing Engineering, Planning and others to assure smooth acceptance and scale up of new products. Prepare reports and presentations to internal and external customers. Prepare information for Project and Gate Reviews. Prepare Invention Disclosure and other documents to protect intellectual property.

Essential Responsibilities:
Conduct as a leader or team member the development and/or scale up efforts involved in new electronic packaging products for the Electronics Industry.
Prepare project plans, periodic reports and Gate Review information to allow smooth transition of new products from development through scale up to Operations.
Work independently and in collaboration with other team members to meet project goals with accelerated schedules and significant commercial impact.
Perform laboratory, pilot-scale and manufacturing work involving the development and/or scale up of electronic packaging products and processes for a multitude of electronics applications.
Compose presentations and reports to internal/external parties.
Maintain lab notebooks to organize, analyze, and record work product.
Set a positive example with respect to Safety and overall professional performance.
Perform other duties as assigned.
Required Qualifications:

Ph.D. with 0-3 years’ experience or M.S. with 4-6 years’ experience or B.S. with > 8 years’ experience.

Location

US - King of Prussia, PA

Ferro is committed to protecting your privacy. We provide a Website Privacy Policy located on our Ferro.com site to explain the type of information we collect and to inform you of the specific practices and guidelines that protect the security and confidentiality of your personal data. Please read that policy carefully. If any term in the policy is unacceptable to you, please do not use the Website or provide any personal data. This policy may change from time to time (see Revisions to Our Privacy Policy on Ferro.com).

It is the policy of Ferro to promote equal opportunity and access in all matters affecting employment with the Company. Ferro is committed to providing employment opportunities without regard to race, color, religion, national origin, gender, marital status, age, disability, veteran status, sexual orientation, genetic information or any other category protected by applicable law. This policy shall be applied to each facility of the Company.", Plymouth Meeting, PA
KPMG ,$91k-$103k(Glassdoor Est.),1.5,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Philadelphia, PA
Resolvit ,$84k-$97k(Glassdoor Est.),3.5,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Philadelphia, PA
MapR ,$99k-$114k(Glassdoor Est.),3.3,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Philadelphia, PA
Johnson & Johnson ,$53k-$80k(Glassdoor Est.),4.0,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Spring House, PA
Numeric Recruiting & Staffing ,$136k-$153k(Glassdoor Est.),3.6,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Philadelphia, PA
Liberty Coca-Cola Beverages ,$106k-$120k(Glassdoor Est.),3.6,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Philadelphia, PA
Wells Fargo ,$69k-$102k(Glassdoor Est.),4.6,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Wilmington, DE
CSL Behring ,$59k-$104k(Glassdoor Est.),3.8,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", King of Prussia, PA
Penn Medicine ,$51k-$69k(Glassdoor Est.),4.0,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Philadelphia, PA
IBM ,$78k-$104k(Glassdoor Est.),3.6,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Philadelphia, PA
Arkema ,$81k-$116k(Glassdoor Est.),3.5,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", King of Prussia, PA
"ETS, Inc. ",$100k-$113k(Glassdoor Est.),3.8,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Conshohocken, PA
Accenture ,$102k-$127k(Glassdoor Est.),3.6,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Philadelphia, PA
Johnson & Johnson ,$82k-$109k(Glassdoor Est.),4.0,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Malvern, PA
IBM ,$78k-$104k(Glassdoor Est.),3.6,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Philadelphia, PA
Albert Einstein Healthcare Network ,$50k-$67k(Glassdoor Est.),3.7,"Job Description
Data management and organization (extract, manipulate and organize data in response to requests) of significant amounts of information

* Designing and creating data reports and tools to help understand the data

* Create own data retrieval methodology for various requests

* Financial monitoring of premium, claims and utilization data

* Verify the accuracy and quality of data

* Data mining and interpretation of patterns and trends (claims, plan design, etc.)

* Preparing report exhibits

* Participating in client meetings

* Resolving claim, billing and eligibility issues

* Becoming subject matter expert with the various forms of data

* Supporting the consulting team in delivering superior value to our clients

* Learning our business from the ground up!

Candidates must have EXCELLENT…

* Financial and analytical skills, attention to detail, accuracy and commitment to outstanding client service

* Critical thinking, mathematical and problem solving skills

* Project management, time management, multitasking and organizational skills needed to successfully manage multiple tasks and priorities

* Microsoft Office experience, including Excel and Word

* Communication skills, both oral and written

* Work skills, both independent and as part of a team

Education and experience requirements:

* A Bachelor’s Degree in Business, Math, Analytics, Data Science
Company Description
Employee Benefits/Insurance", Philadelphia, PA
