Companies,Salaries,Ratings,Job_descriptions,Cities,States
Clarity Insights ,$142k-$197k(Glassdoor Est.),4.1,"At Yapstone, we approach payments with the same startup mentality that we had when we launched our first payment solution in 1999. We are now focused on combining our entrepreneurial spirit with our immense payment expertise to take our company and our partners to the forefront of innovation. As one of the leading payment companies, Yapstone is continually searching for passionate thinkers to join us in changing how the world pays.
We are looking for a Data Scientist who will support our Risk and Technology teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
PRIMARY RESPONSIBILITIES:
Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse “big data” sources to generate actionable insights and solutions for client services and product enhancement.
Analyzes complex business problems and issues using data from internal and external sources to provide insight to decision-makers.
Identifies and interprets trends and patterns in datasets to locate influences.
Constructs forecasts, recommendations and strategic/tactical plans based on business data and market knowledge.
Creates specifications for reports and analysis based on business needs and required or available data elements.
May provide consultation to users and lead cross-functional teams to address business issues.
May directly produce datasets and reports for analysis using system reporting tools.
Uses advanced mathematical and statistical concepts and theories to analyze and collect data and construct solutions to business problems.
Performs complex statistical analysis on experimental or business data to validate and quantify trends or patterns identified by business analysts.
Constructs predictive models, algorithms and probability engines to support data analysis or product functions; verifies model and algorithm effectiveness based on real-world results.
Designs experiments and methodologies to generate and collect data for business use.
Projects may include a focus on “quantitative finance” or help identify new business opportunities.
REQUIREMENTS:
We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, and has a Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field.
Previous experience with either fraud or payments required.
Knowledge and experience in statistical and data mining techniques
Strong problem solving skills with an emphasis on product development.
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.
Changing how the world pays is a mission that inspires us daily. It gets us up in the morning and keeps us up at night. And just in case we need an extra dose of inspiration during the day, our team can take in the views from our Santa Monica office or refuel at the Yap Café in our Walnut Creek office. From comprehensive health insurance choices, 401(k) matching and weekly socials to gym memberships, you'll find plenty of benefits and perks that reflect our appreciation for all of the thinking and doing that goes on at Yapstone.
About Yapstone
Yapstone is a provider of online and mobile payment solutions for global marketplaces, software, and large vertical markets, powering electronic payments for sharing economy marketplaces, such as HomeAway® and VRBO®, and thousands of apartment and vacation rental companies, homeowners' associations, self-storage companies, and many other markets.
Yapstone processes over $20B in payment volume annually and has been recognized on the Inc. 5000 list of Fastest-Growing Private Companies for ten consecutive years, as well as San Francisco Bay Area's Best and Brightest Company to Work For by the National Association for Business Resources.
The company has raised over $120 million from investors including Premji Invest, Accel Partners, Meritech Capital and MasterCard. Headquartered in Walnut Creek, California, Yapstone has additional offices in Santa Monica, California and Ireland.


Yapstone is an equal opportunities employer.
Apply Now: click Apply Now", San Francisco, CA
Ultimate Software ,$159k-$217k(Glassdoor Est.),4.6,"At Yapstone, we approach payments with the same startup mentality that we had when we launched our first payment solution in 1999. We are now focused on combining our entrepreneurial spirit with our immense payment expertise to take our company and our partners to the forefront of innovation. As one of the leading payment companies, Yapstone is continually searching for passionate thinkers to join us in changing how the world pays.
We are looking for a Data Scientist who will support our Risk and Technology teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
PRIMARY RESPONSIBILITIES:
Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse “big data” sources to generate actionable insights and solutions for client services and product enhancement.
Analyzes complex business problems and issues using data from internal and external sources to provide insight to decision-makers.
Identifies and interprets trends and patterns in datasets to locate influences.
Constructs forecasts, recommendations and strategic/tactical plans based on business data and market knowledge.
Creates specifications for reports and analysis based on business needs and required or available data elements.
May provide consultation to users and lead cross-functional teams to address business issues.
May directly produce datasets and reports for analysis using system reporting tools.
Uses advanced mathematical and statistical concepts and theories to analyze and collect data and construct solutions to business problems.
Performs complex statistical analysis on experimental or business data to validate and quantify trends or patterns identified by business analysts.
Constructs predictive models, algorithms and probability engines to support data analysis or product functions; verifies model and algorithm effectiveness based on real-world results.
Designs experiments and methodologies to generate and collect data for business use.
Projects may include a focus on “quantitative finance” or help identify new business opportunities.
REQUIREMENTS:
We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, and has a Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field.
Previous experience with either fraud or payments required.
Knowledge and experience in statistical and data mining techniques
Strong problem solving skills with an emphasis on product development.
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.
Changing how the world pays is a mission that inspires us daily. It gets us up in the morning and keeps us up at night. And just in case we need an extra dose of inspiration during the day, our team can take in the views from our Santa Monica office or refuel at the Yap Café in our Walnut Creek office. From comprehensive health insurance choices, 401(k) matching and weekly socials to gym memberships, you'll find plenty of benefits and perks that reflect our appreciation for all of the thinking and doing that goes on at Yapstone.
About Yapstone
Yapstone is a provider of online and mobile payment solutions for global marketplaces, software, and large vertical markets, powering electronic payments for sharing economy marketplaces, such as HomeAway® and VRBO®, and thousands of apartment and vacation rental companies, homeowners' associations, self-storage companies, and many other markets.
Yapstone processes over $20B in payment volume annually and has been recognized on the Inc. 5000 list of Fastest-Growing Private Companies for ten consecutive years, as well as San Francisco Bay Area's Best and Brightest Company to Work For by the National Association for Business Resources.
The company has raised over $120 million from investors including Premji Invest, Accel Partners, Meritech Capital and MasterCard. Headquartered in Walnut Creek, California, Yapstone has additional offices in Santa Monica, California and Ireland.


Yapstone is an equal opportunities employer.
Apply Now: click Apply Now", San Francisco, CA
Credit Karma ,$156k-$214k(Glassdoor Est.),3.9,"At Yapstone, we approach payments with the same startup mentality that we had when we launched our first payment solution in 1999. We are now focused on combining our entrepreneurial spirit with our immense payment expertise to take our company and our partners to the forefront of innovation. As one of the leading payment companies, Yapstone is continually searching for passionate thinkers to join us in changing how the world pays.
We are looking for a Data Scientist who will support our Risk and Technology teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
PRIMARY RESPONSIBILITIES:
Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse “big data” sources to generate actionable insights and solutions for client services and product enhancement.
Analyzes complex business problems and issues using data from internal and external sources to provide insight to decision-makers.
Identifies and interprets trends and patterns in datasets to locate influences.
Constructs forecasts, recommendations and strategic/tactical plans based on business data and market knowledge.
Creates specifications for reports and analysis based on business needs and required or available data elements.
May provide consultation to users and lead cross-functional teams to address business issues.
May directly produce datasets and reports for analysis using system reporting tools.
Uses advanced mathematical and statistical concepts and theories to analyze and collect data and construct solutions to business problems.
Performs complex statistical analysis on experimental or business data to validate and quantify trends or patterns identified by business analysts.
Constructs predictive models, algorithms and probability engines to support data analysis or product functions; verifies model and algorithm effectiveness based on real-world results.
Designs experiments and methodologies to generate and collect data for business use.
Projects may include a focus on “quantitative finance” or help identify new business opportunities.
REQUIREMENTS:
We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, and has a Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field.
Previous experience with either fraud or payments required.
Knowledge and experience in statistical and data mining techniques
Strong problem solving skills with an emphasis on product development.
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.
Changing how the world pays is a mission that inspires us daily. It gets us up in the morning and keeps us up at night. And just in case we need an extra dose of inspiration during the day, our team can take in the views from our Santa Monica office or refuel at the Yap Café in our Walnut Creek office. From comprehensive health insurance choices, 401(k) matching and weekly socials to gym memberships, you'll find plenty of benefits and perks that reflect our appreciation for all of the thinking and doing that goes on at Yapstone.
About Yapstone
Yapstone is a provider of online and mobile payment solutions for global marketplaces, software, and large vertical markets, powering electronic payments for sharing economy marketplaces, such as HomeAway® and VRBO®, and thousands of apartment and vacation rental companies, homeowners' associations, self-storage companies, and many other markets.
Yapstone processes over $20B in payment volume annually and has been recognized on the Inc. 5000 list of Fastest-Growing Private Companies for ten consecutive years, as well as San Francisco Bay Area's Best and Brightest Company to Work For by the National Association for Business Resources.
The company has raised over $120 million from investors including Premji Invest, Accel Partners, Meritech Capital and MasterCard. Headquartered in Walnut Creek, California, Yapstone has additional offices in Santa Monica, California and Ireland.


Yapstone is an equal opportunities employer.
Apply Now: click Apply Now", San Francisco, CA
Credit Karma ,$176k-$198k(Glassdoor Est.),3.9,"At Yapstone, we approach payments with the same startup mentality that we had when we launched our first payment solution in 1999. We are now focused on combining our entrepreneurial spirit with our immense payment expertise to take our company and our partners to the forefront of innovation. As one of the leading payment companies, Yapstone is continually searching for passionate thinkers to join us in changing how the world pays.
We are looking for a Data Scientist who will support our Risk and Technology teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
PRIMARY RESPONSIBILITIES:
Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse “big data” sources to generate actionable insights and solutions for client services and product enhancement.
Analyzes complex business problems and issues using data from internal and external sources to provide insight to decision-makers.
Identifies and interprets trends and patterns in datasets to locate influences.
Constructs forecasts, recommendations and strategic/tactical plans based on business data and market knowledge.
Creates specifications for reports and analysis based on business needs and required or available data elements.
May provide consultation to users and lead cross-functional teams to address business issues.
May directly produce datasets and reports for analysis using system reporting tools.
Uses advanced mathematical and statistical concepts and theories to analyze and collect data and construct solutions to business problems.
Performs complex statistical analysis on experimental or business data to validate and quantify trends or patterns identified by business analysts.
Constructs predictive models, algorithms and probability engines to support data analysis or product functions; verifies model and algorithm effectiveness based on real-world results.
Designs experiments and methodologies to generate and collect data for business use.
Projects may include a focus on “quantitative finance” or help identify new business opportunities.
REQUIREMENTS:
We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, and has a Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field.
Previous experience with either fraud or payments required.
Knowledge and experience in statistical and data mining techniques
Strong problem solving skills with an emphasis on product development.
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.
Changing how the world pays is a mission that inspires us daily. It gets us up in the morning and keeps us up at night. And just in case we need an extra dose of inspiration during the day, our team can take in the views from our Santa Monica office or refuel at the Yap Café in our Walnut Creek office. From comprehensive health insurance choices, 401(k) matching and weekly socials to gym memberships, you'll find plenty of benefits and perks that reflect our appreciation for all of the thinking and doing that goes on at Yapstone.
About Yapstone
Yapstone is a provider of online and mobile payment solutions for global marketplaces, software, and large vertical markets, powering electronic payments for sharing economy marketplaces, such as HomeAway® and VRBO®, and thousands of apartment and vacation rental companies, homeowners' associations, self-storage companies, and many other markets.
Yapstone processes over $20B in payment volume annually and has been recognized on the Inc. 5000 list of Fastest-Growing Private Companies for ten consecutive years, as well as San Francisco Bay Area's Best and Brightest Company to Work For by the National Association for Business Resources.
The company has raised over $120 million from investors including Premji Invest, Accel Partners, Meritech Capital and MasterCard. Headquartered in Walnut Creek, California, Yapstone has additional offices in Santa Monica, California and Ireland.


Yapstone is an equal opportunities employer.
Apply Now: click Apply Now", San Francisco, CA
Grand Rounds ,$70k-$114k(Glassdoor Est.),4.7,"At Yapstone, we approach payments with the same startup mentality that we had when we launched our first payment solution in 1999. We are now focused on combining our entrepreneurial spirit with our immense payment expertise to take our company and our partners to the forefront of innovation. As one of the leading payment companies, Yapstone is continually searching for passionate thinkers to join us in changing how the world pays.
We are looking for a Data Scientist who will support our Risk and Technology teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. They must have strong experience using a variety of data mining/data analysis methods, using a variety of data tools, building and implementing models, using/creating algorithms and creating/running simulations. They must have a proven ability to drive business results with their data-based insights. They must be comfortable working with a wide range of stakeholders and functional teams. The right candidate will have a passion for discovering solutions hidden in large data sets and working with stakeholders to improve business outcomes.
PRIMARY RESPONSIBILITIES:
Designs, develops and programs methods, processes, and systems to consolidate and analyze unstructured, diverse “big data” sources to generate actionable insights and solutions for client services and product enhancement.
Analyzes complex business problems and issues using data from internal and external sources to provide insight to decision-makers.
Identifies and interprets trends and patterns in datasets to locate influences.
Constructs forecasts, recommendations and strategic/tactical plans based on business data and market knowledge.
Creates specifications for reports and analysis based on business needs and required or available data elements.
May provide consultation to users and lead cross-functional teams to address business issues.
May directly produce datasets and reports for analysis using system reporting tools.
Uses advanced mathematical and statistical concepts and theories to analyze and collect data and construct solutions to business problems.
Performs complex statistical analysis on experimental or business data to validate and quantify trends or patterns identified by business analysts.
Constructs predictive models, algorithms and probability engines to support data analysis or product functions; verifies model and algorithm effectiveness based on real-world results.
Designs experiments and methodologies to generate and collect data for business use.
Projects may include a focus on “quantitative finance” or help identify new business opportunities.
REQUIREMENTS:
We’re looking for someone with 5-7 years of experience manipulating data sets and building statistical models, and has a Master’s or PHD in Statistics, Mathematics, Computer Science or another quantitative field.
Previous experience with either fraud or payments required.
Knowledge and experience in statistical and data mining techniques
Strong problem solving skills with an emphasis on product development.
Experience using statistical computer languages (R, Python, SLQ, etc.) to manipulate data and draw insights from large data sets.
Experience working with and creating data architectures.
Knowledge of a variety of machine learning techniques (clustering, decision tree learning, artificial neural networks, etc.) and their real-world advantages/drawbacks.
Knowledge of advanced statistical techniques and concepts (regression, properties of distributions, statistical tests and proper usage, etc.) and experience with applications.
Excellent written and verbal communication skills for coordinating across teams.
A drive to learn and master new technologies and techniques.
Experience querying databases and using statistical computer languages: R, Python, SLQ, etc.
Changing how the world pays is a mission that inspires us daily. It gets us up in the morning and keeps us up at night. And just in case we need an extra dose of inspiration during the day, our team can take in the views from our Santa Monica office or refuel at the Yap Café in our Walnut Creek office. From comprehensive health insurance choices, 401(k) matching and weekly socials to gym memberships, you'll find plenty of benefits and perks that reflect our appreciation for all of the thinking and doing that goes on at Yapstone.
About Yapstone
Yapstone is a provider of online and mobile payment solutions for global marketplaces, software, and large vertical markets, powering electronic payments for sharing economy marketplaces, such as HomeAway® and VRBO®, and thousands of apartment and vacation rental companies, homeowners' associations, self-storage companies, and many other markets.
Yapstone processes over $20B in payment volume annually and has been recognized on the Inc. 5000 list of Fastest-Growing Private Companies for ten consecutive years, as well as San Francisco Bay Area's Best and Brightest Company to Work For by the National Association for Business Resources.
The company has raised over $120 million from investors including Premji Invest, Accel Partners, Meritech Capital and MasterCard. Headquartered in Walnut Creek, California, Yapstone has additional offices in Santa Monica, California and Ireland.


Yapstone is an equal opportunities employer.
Apply Now: click Apply Now", San Francisco, CA
Pixar Animation Studios ,$101k-$142k(Glassdoor Est.),4.0,"The position of Research Scientist performs world-class research for the development of advanced computer graphics techniques for use in the production of Pixar’s films and across the The Walt Disney Company. Research Scientists collaborate with artists and technical users to create innovative solutions that expand creative reach and technical capability, while maintaining connections to the external research community through publication and leadership of academic and industrial research communities.

SAMPLE OF RESPONSIBILITIES:
Identify important research problems relevant to Pixar and the broader Walt Disney Company
Lead research projects to determine solutions to the above problems
Work directly with artists and technical directors to solve practical, real world problems
Publish results in peer-reviewed conferences and journals
Maintain connections to the external research community
Keep apprised of recent research and developments, as well as current technology that may be beneficial, and provide recommendations on the adoption of such technology
QUALIFICATIONS:
PhD in Computer Science, Mathematics, Data Science or equivalent
Communication skills and the ability to work well with a wide range of personality types
Ability to demonstrate creativity and collaboration
Sustained track record of innovation and significant original research including publications in top conferences and journals
Ability to work well both independently and in a group, and be able to handle a variety of tasks in an efficient manner
Appreciation of the benefits derived from diverse POVs, voices and demographics
For more information about Research at Pixar, visit https://graphics.pixar.com/research/

Pixar is an Equal Opportunity Employer. | Follow us on Twitter @PixarRecruiting.
Apply Now: click Apply Now", Emeryville, CA
Amazon ,$140k-$197k(Glassdoor Est.),3.8,"The position of Research Scientist performs world-class research for the development of advanced computer graphics techniques for use in the production of Pixar’s films and across the The Walt Disney Company. Research Scientists collaborate with artists and technical users to create innovative solutions that expand creative reach and technical capability, while maintaining connections to the external research community through publication and leadership of academic and industrial research communities.

SAMPLE OF RESPONSIBILITIES:
Identify important research problems relevant to Pixar and the broader Walt Disney Company
Lead research projects to determine solutions to the above problems
Work directly with artists and technical directors to solve practical, real world problems
Publish results in peer-reviewed conferences and journals
Maintain connections to the external research community
Keep apprised of recent research and developments, as well as current technology that may be beneficial, and provide recommendations on the adoption of such technology
QUALIFICATIONS:
PhD in Computer Science, Mathematics, Data Science or equivalent
Communication skills and the ability to work well with a wide range of personality types
Ability to demonstrate creativity and collaboration
Sustained track record of innovation and significant original research including publications in top conferences and journals
Ability to work well both independently and in a group, and be able to handle a variety of tasks in an efficient manner
Appreciation of the benefits derived from diverse POVs, voices and demographics
For more information about Research at Pixar, visit https://graphics.pixar.com/research/

Pixar is an Equal Opportunity Employer. | Follow us on Twitter @PixarRecruiting.
Apply Now: click Apply Now", San Francisco, CA
Airbnb ,$105k-$149k(Glassdoor Est.),3.9,"The position of Research Scientist performs world-class research for the development of advanced computer graphics techniques for use in the production of Pixar’s films and across the The Walt Disney Company. Research Scientists collaborate with artists and technical users to create innovative solutions that expand creative reach and technical capability, while maintaining connections to the external research community through publication and leadership of academic and industrial research communities.

SAMPLE OF RESPONSIBILITIES:
Identify important research problems relevant to Pixar and the broader Walt Disney Company
Lead research projects to determine solutions to the above problems
Work directly with artists and technical directors to solve practical, real world problems
Publish results in peer-reviewed conferences and journals
Maintain connections to the external research community
Keep apprised of recent research and developments, as well as current technology that may be beneficial, and provide recommendations on the adoption of such technology
QUALIFICATIONS:
PhD in Computer Science, Mathematics, Data Science or equivalent
Communication skills and the ability to work well with a wide range of personality types
Ability to demonstrate creativity and collaboration
Sustained track record of innovation and significant original research including publications in top conferences and journals
Ability to work well both independently and in a group, and be able to handle a variety of tasks in an efficient manner
Appreciation of the benefits derived from diverse POVs, voices and demographics
For more information about Research at Pixar, visit https://graphics.pixar.com/research/

Pixar is an Equal Opportunity Employer. | Follow us on Twitter @PixarRecruiting.
Apply Now: click Apply Now", San Francisco, CA
Airbnb ,$134k-$188k(Glassdoor Est.),3.9,"The position of Research Scientist performs world-class research for the development of advanced computer graphics techniques for use in the production of Pixar’s films and across the The Walt Disney Company. Research Scientists collaborate with artists and technical users to create innovative solutions that expand creative reach and technical capability, while maintaining connections to the external research community through publication and leadership of academic and industrial research communities.

SAMPLE OF RESPONSIBILITIES:
Identify important research problems relevant to Pixar and the broader Walt Disney Company
Lead research projects to determine solutions to the above problems
Work directly with artists and technical directors to solve practical, real world problems
Publish results in peer-reviewed conferences and journals
Maintain connections to the external research community
Keep apprised of recent research and developments, as well as current technology that may be beneficial, and provide recommendations on the adoption of such technology
QUALIFICATIONS:
PhD in Computer Science, Mathematics, Data Science or equivalent
Communication skills and the ability to work well with a wide range of personality types
Ability to demonstrate creativity and collaboration
Sustained track record of innovation and significant original research including publications in top conferences and journals
Ability to work well both independently and in a group, and be able to handle a variety of tasks in an efficient manner
Appreciation of the benefits derived from diverse POVs, voices and demographics
For more information about Research at Pixar, visit https://graphics.pixar.com/research/

Pixar is an Equal Opportunity Employer. | Follow us on Twitter @PixarRecruiting.
Apply Now: click Apply Now", San Francisco, CA
23andMe ,$123k-$173k(Glassdoor Est.),4.9,"The position of Research Scientist performs world-class research for the development of advanced computer graphics techniques for use in the production of Pixar’s films and across the The Walt Disney Company. Research Scientists collaborate with artists and technical users to create innovative solutions that expand creative reach and technical capability, while maintaining connections to the external research community through publication and leadership of academic and industrial research communities.

SAMPLE OF RESPONSIBILITIES:
Identify important research problems relevant to Pixar and the broader Walt Disney Company
Lead research projects to determine solutions to the above problems
Work directly with artists and technical directors to solve practical, real world problems
Publish results in peer-reviewed conferences and journals
Maintain connections to the external research community
Keep apprised of recent research and developments, as well as current technology that may be beneficial, and provide recommendations on the adoption of such technology
QUALIFICATIONS:
PhD in Computer Science, Mathematics, Data Science or equivalent
Communication skills and the ability to work well with a wide range of personality types
Ability to demonstrate creativity and collaboration
Sustained track record of innovation and significant original research including publications in top conferences and journals
Ability to work well both independently and in a group, and be able to handle a variety of tasks in an efficient manner
Appreciation of the benefits derived from diverse POVs, voices and demographics
For more information about Research at Pixar, visit https://graphics.pixar.com/research/

Pixar is an Equal Opportunity Employer. | Follow us on Twitter @PixarRecruiting.
Apply Now: click Apply Now", South San Francisco, CA
Walmart ,$124k-$181k(Glassdoor Est.),3.2,"The position of Research Scientist performs world-class research for the development of advanced computer graphics techniques for use in the production of Pixar’s films and across the The Walt Disney Company. Research Scientists collaborate with artists and technical users to create innovative solutions that expand creative reach and technical capability, while maintaining connections to the external research community through publication and leadership of academic and industrial research communities.

SAMPLE OF RESPONSIBILITIES:
Identify important research problems relevant to Pixar and the broader Walt Disney Company
Lead research projects to determine solutions to the above problems
Work directly with artists and technical directors to solve practical, real world problems
Publish results in peer-reviewed conferences and journals
Maintain connections to the external research community
Keep apprised of recent research and developments, as well as current technology that may be beneficial, and provide recommendations on the adoption of such technology
QUALIFICATIONS:
PhD in Computer Science, Mathematics, Data Science or equivalent
Communication skills and the ability to work well with a wide range of personality types
Ability to demonstrate creativity and collaboration
Sustained track record of innovation and significant original research including publications in top conferences and journals
Ability to work well both independently and in a group, and be able to handle a variety of tasks in an efficient manner
Appreciation of the benefits derived from diverse POVs, voices and demographics
For more information about Research at Pixar, visit https://graphics.pixar.com/research/

Pixar is an Equal Opportunity Employer. | Follow us on Twitter @PixarRecruiting.
Apply Now: click Apply Now", San Bruno, CA
Upstart ,$125k-$175k(Glassdoor Est.),3.6,"The position of Research Scientist performs world-class research for the development of advanced computer graphics techniques for use in the production of Pixar’s films and across the The Walt Disney Company. Research Scientists collaborate with artists and technical users to create innovative solutions that expand creative reach and technical capability, while maintaining connections to the external research community through publication and leadership of academic and industrial research communities.

SAMPLE OF RESPONSIBILITIES:
Identify important research problems relevant to Pixar and the broader Walt Disney Company
Lead research projects to determine solutions to the above problems
Work directly with artists and technical directors to solve practical, real world problems
Publish results in peer-reviewed conferences and journals
Maintain connections to the external research community
Keep apprised of recent research and developments, as well as current technology that may be beneficial, and provide recommendations on the adoption of such technology
QUALIFICATIONS:
PhD in Computer Science, Mathematics, Data Science or equivalent
Communication skills and the ability to work well with a wide range of personality types
Ability to demonstrate creativity and collaboration
Sustained track record of innovation and significant original research including publications in top conferences and journals
Ability to work well both independently and in a group, and be able to handle a variety of tasks in an efficient manner
Appreciation of the benefits derived from diverse POVs, voices and demographics
For more information about Research at Pixar, visit https://graphics.pixar.com/research/

Pixar is an Equal Opportunity Employer. | Follow us on Twitter @PixarRecruiting.
Apply Now: click Apply Now", San Carlos, CA
Skillz Inc. ,$72k-$97k(Glassdoor Est.),3.3,"The position of Research Scientist performs world-class research for the development of advanced computer graphics techniques for use in the production of Pixar’s films and across the The Walt Disney Company. Research Scientists collaborate with artists and technical users to create innovative solutions that expand creative reach and technical capability, while maintaining connections to the external research community through publication and leadership of academic and industrial research communities.

SAMPLE OF RESPONSIBILITIES:
Identify important research problems relevant to Pixar and the broader Walt Disney Company
Lead research projects to determine solutions to the above problems
Work directly with artists and technical directors to solve practical, real world problems
Publish results in peer-reviewed conferences and journals
Maintain connections to the external research community
Keep apprised of recent research and developments, as well as current technology that may be beneficial, and provide recommendations on the adoption of such technology
QUALIFICATIONS:
PhD in Computer Science, Mathematics, Data Science or equivalent
Communication skills and the ability to work well with a wide range of personality types
Ability to demonstrate creativity and collaboration
Sustained track record of innovation and significant original research including publications in top conferences and journals
Ability to work well both independently and in a group, and be able to handle a variety of tasks in an efficient manner
Appreciation of the benefits derived from diverse POVs, voices and demographics
For more information about Research at Pixar, visit https://graphics.pixar.com/research/

Pixar is an Equal Opportunity Employer. | Follow us on Twitter @PixarRecruiting.
Apply Now: click Apply Now", San Francisco, CA
Twitter ,$138k-$188k(Glassdoor Est.),4.0,"The position of Research Scientist performs world-class research for the development of advanced computer graphics techniques for use in the production of Pixar’s films and across the The Walt Disney Company. Research Scientists collaborate with artists and technical users to create innovative solutions that expand creative reach and technical capability, while maintaining connections to the external research community through publication and leadership of academic and industrial research communities.

SAMPLE OF RESPONSIBILITIES:
Identify important research problems relevant to Pixar and the broader Walt Disney Company
Lead research projects to determine solutions to the above problems
Work directly with artists and technical directors to solve practical, real world problems
Publish results in peer-reviewed conferences and journals
Maintain connections to the external research community
Keep apprised of recent research and developments, as well as current technology that may be beneficial, and provide recommendations on the adoption of such technology
QUALIFICATIONS:
PhD in Computer Science, Mathematics, Data Science or equivalent
Communication skills and the ability to work well with a wide range of personality types
Ability to demonstrate creativity and collaboration
Sustained track record of innovation and significant original research including publications in top conferences and journals
Ability to work well both independently and in a group, and be able to handle a variety of tasks in an efficient manner
Appreciation of the benefits derived from diverse POVs, voices and demographics
For more information about Research at Pixar, visit https://graphics.pixar.com/research/

Pixar is an Equal Opportunity Employer. | Follow us on Twitter @PixarRecruiting.
Apply Now: click Apply Now", San Francisco, CA
