Companies,Salaries,Ratings,Job_descriptions,Cities,States
Tata Consultancy Services ,$73k-$84k(Glassdoor Est.),3.7,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Portland, OR
State of Oregon ,$70k-$89k(Glassdoor Est.),3.5,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Portland, OR
Wells Fargo ,$85k-$124k(Glassdoor Est.),3.5,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Portland, OR
Nike ,$110k-$124k(Glassdoor Est.),3.9,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Beaverton, OR
"Environmental Resources Management, Inc. ",$51k-$79k(Glassdoor Est.),3.0,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Portland, OR
Nike ,$138k-$201k(Glassdoor Est.),3.9,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Beaverton, OR
Blueocean Market Intelligence ,$63k-$90k(Glassdoor Est.),3.2,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Portland, OR
First Tech Federal Credit Union ,$53k-$70k(Glassdoor Est.),3.5,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Beaverton, OR
Columbia Sportswear ,$75k-$86k(Glassdoor Est.),3.5,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Portland, OR
"BizTek People, Inc. ",$138k-$156k(Glassdoor Est.),4.6,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Portland, OR
Nike ,$136k-$194k(Glassdoor Est.),3.9,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Beaverton, OR
Nike ,$97k-$110k(Glassdoor Est.),3.9,"Founded in 2013, CrowdStreet's technology solutions provide real estate investment managers (sponsors) a scalable platform for growing and managing a large investor-base. We are transforming real estate investing by creating universally accessible, transparent, and efficient markets. While our competitors are positioning themselves as online versions of institutional funding, we're the only major provider delivering a comprehensive online funding and investor management solution. CrowdStreet's platform extends beyond the fundraising of a deal to cultivating and growing lifetime value for the sponsor through building, managing and expanding ongoing investor relationships.

To support our company's rapid growth, we are hiring a Business Analyst reporting to the Director of Finance & Operations to be a part of a fast growing team with the opportunity to support multi-team initiatives including finance, marketing, sales, investments, and customer success.

What You'll Be Doing
Support cross-functional system and data development projects from inception to completion
Apply quantitative analysis and data visualization to tell the story behind the numbers
Assist in the development of new tools and processes to support financial planning and analysis
Support in the ongoing development of KPIs including enhancing our current data reporting process across multiple departments
Support and help develop our data strategies, including data consistency across all systems and departments
What We Must Have
Bachelor's degree from accredited university in business, finance, or relevant field
Quantitative background and/or experience making data-informed decisions
4+ years professional experience as a business analyst or similar strategy or consultant role
Excellent analytical, reporting, data manipulation, dashboard creation, and business intelligence skills
Interest in technology and software solutions, and a drive to improve efficiency and effectiveness by utilizing these to the fullest yet leveraging and advanced to expert proficiency skill set in Excel
Proven ability to work and interact in a fast-paced environment with competing priorities yet still able to maintain attention to detail and accuracy and drive business performance results
Not required, But nice to have
Masters degree in relevant discipline (business, computer science, statistics)
Fintech and/or real estate technology experience
How to Apply

Please submit your resume online with a cover letter stating: 1) Why you're passionate about working for CrowdStreet, and 2) A brief summary of how you meet each of our qualifications (including the nice to haves). The best way to do this is to copy/paste the requirements bullets and put a brief answer after each summarizing your relevant experience. Thank you for your interest in CrowdStreet!", Beaverton, OR
adidas ,$45k-$60k(Glassdoor Est.),3.8,"Purpose

The Finance Data Analyst collects, analyzes, structures and stores various types of company data using a wide range of methods and develops solutions for storing it. Conducts quantitative analysis and takes responsibility for the integrity of data and data processes. Manages data and data flows along all aspects of adidas’ Business Intelligence technology stack, using software tools like SQL (MS SQL Server), Alteryx, MicroStrategy and Tableau.

 

Key Accountabilities

Data Analytics
Responsible for extracting, curating, transforming, and storing Finance data and making it available to cross-functional teams
Works with other departments like Marketing Finance, Finance Planning & Analysis and other Finance functions in mining and analyzing financial and transactional data
Supports data automation of daily tasks to save end users’ (reporting analysts) time
Monitors data processing jobs an ensure they meet SLAs
Supports Senior Data Analyst on issue fixing and keep systems running
 

Knowledge, Skills and Abilities
Excellent analytical and numerical skills
Experienced in dealing with databases
(understanding tables and views and adjusting/writing SQL queries)
Experience working with statistical software (e.g. R and Python), database languages/tools (e.g. SQL, SAP HANA, Exasol) and data visualization software (e.g. MicroStrategy, Tableau, Power BI)
Experience with OLAP tools (e.g. TM1)
Advanced MS Excel skills (macros and complex formulas)
Ability to simplify and communicate complex data to different types of audience
Experience in MicroStrategy, Tableau, or Power BI
Process automation and Machine Learning exposure is a plus
 

Minimum Qualifications
BS degree in a quantitative discipline, or equivalent practical experience
2 years of relevant work experience in data analysis or related field
Experience designing relational databases, including ETL design, schema design and dimensional data modeling
Fluent in English", Portland, OR
Coinbase ,$73k-$97k(Glassdoor Est.),4.6,"Purpose

The Finance Data Analyst collects, analyzes, structures and stores various types of company data using a wide range of methods and develops solutions for storing it. Conducts quantitative analysis and takes responsibility for the integrity of data and data processes. Manages data and data flows along all aspects of adidas’ Business Intelligence technology stack, using software tools like SQL (MS SQL Server), Alteryx, MicroStrategy and Tableau.

 

Key Accountabilities

Data Analytics
Responsible for extracting, curating, transforming, and storing Finance data and making it available to cross-functional teams
Works with other departments like Marketing Finance, Finance Planning & Analysis and other Finance functions in mining and analyzing financial and transactional data
Supports data automation of daily tasks to save end users’ (reporting analysts) time
Monitors data processing jobs an ensure they meet SLAs
Supports Senior Data Analyst on issue fixing and keep systems running
 

Knowledge, Skills and Abilities
Excellent analytical and numerical skills
Experienced in dealing with databases
(understanding tables and views and adjusting/writing SQL queries)
Experience working with statistical software (e.g. R and Python), database languages/tools (e.g. SQL, SAP HANA, Exasol) and data visualization software (e.g. MicroStrategy, Tableau, Power BI)
Experience with OLAP tools (e.g. TM1)
Advanced MS Excel skills (macros and complex formulas)
Ability to simplify and communicate complex data to different types of audience
Experience in MicroStrategy, Tableau, or Power BI
Process automation and Machine Learning exposure is a plus
 

Minimum Qualifications
BS degree in a quantitative discipline, or equivalent practical experience
2 years of relevant work experience in data analysis or related field
Experience designing relational databases, including ETL design, schema design and dimensional data modeling
Fluent in English", Portland, OR
adidas ,$45k-$60k(Glassdoor Est.),3.8,"Purpose

The Finance Data Analyst collects, analyzes, structures and stores various types of company data using a wide range of methods and develops solutions for storing it. Conducts quantitative analysis and takes responsibility for the integrity of data and data processes. Manages data and data flows along all aspects of adidas’ Business Intelligence technology stack, using software tools like SQL (MS SQL Server), Alteryx, MicroStrategy and Tableau.

 

Key Accountabilities

Data Analytics
Responsible for extracting, curating, transforming, and storing Finance data and making it available to cross-functional teams
Works with other departments like Marketing Finance, Finance Planning & Analysis and other Finance functions in mining and analyzing financial and transactional data
Supports data automation of daily tasks to save end users’ (reporting analysts) time
Monitors data processing jobs an ensure they meet SLAs
Supports Senior Data Analyst on issue fixing and keep systems running
 

Knowledge, Skills and Abilities
Excellent analytical and numerical skills
Experienced in dealing with databases
(understanding tables and views and adjusting/writing SQL queries)
Experience working with statistical software (e.g. R and Python), database languages/tools (e.g. SQL, SAP HANA, Exasol) and data visualization software (e.g. MicroStrategy, Tableau, Power BI)
Experience with OLAP tools (e.g. TM1)
Advanced MS Excel skills (macros and complex formulas)
Ability to simplify and communicate complex data to different types of audience
Experience in MicroStrategy, Tableau, or Power BI
Process automation and Machine Learning exposure is a plus
 

Minimum Qualifications
BS degree in a quantitative discipline, or equivalent practical experience
2 years of relevant work experience in data analysis or related field
Experience designing relational databases, including ETL design, schema design and dimensional data modeling
Fluent in English", Portland, OR
Legacy Health System ,$81k-$115k(Glassdoor Est.),3.8,"Purpose

The Finance Data Analyst collects, analyzes, structures and stores various types of company data using a wide range of methods and develops solutions for storing it. Conducts quantitative analysis and takes responsibility for the integrity of data and data processes. Manages data and data flows along all aspects of adidas’ Business Intelligence technology stack, using software tools like SQL (MS SQL Server), Alteryx, MicroStrategy and Tableau.

 

Key Accountabilities

Data Analytics
Responsible for extracting, curating, transforming, and storing Finance data and making it available to cross-functional teams
Works with other departments like Marketing Finance, Finance Planning & Analysis and other Finance functions in mining and analyzing financial and transactional data
Supports data automation of daily tasks to save end users’ (reporting analysts) time
Monitors data processing jobs an ensure they meet SLAs
Supports Senior Data Analyst on issue fixing and keep systems running
 

Knowledge, Skills and Abilities
Excellent analytical and numerical skills
Experienced in dealing with databases
(understanding tables and views and adjusting/writing SQL queries)
Experience working with statistical software (e.g. R and Python), database languages/tools (e.g. SQL, SAP HANA, Exasol) and data visualization software (e.g. MicroStrategy, Tableau, Power BI)
Experience with OLAP tools (e.g. TM1)
Advanced MS Excel skills (macros and complex formulas)
Ability to simplify and communicate complex data to different types of audience
Experience in MicroStrategy, Tableau, or Power BI
Process automation and Machine Learning exposure is a plus
 

Minimum Qualifications
BS degree in a quantitative discipline, or equivalent practical experience
2 years of relevant work experience in data analysis or related field
Experience designing relational databases, including ETL design, schema design and dimensional data modeling
Fluent in English", Portland, OR
Themesoft Inc ,$94k-$106k(Glassdoor Est.),3.3,"Purpose

The Finance Data Analyst collects, analyzes, structures and stores various types of company data using a wide range of methods and develops solutions for storing it. Conducts quantitative analysis and takes responsibility for the integrity of data and data processes. Manages data and data flows along all aspects of adidas’ Business Intelligence technology stack, using software tools like SQL (MS SQL Server), Alteryx, MicroStrategy and Tableau.

 

Key Accountabilities

Data Analytics
Responsible for extracting, curating, transforming, and storing Finance data and making it available to cross-functional teams
Works with other departments like Marketing Finance, Finance Planning & Analysis and other Finance functions in mining and analyzing financial and transactional data
Supports data automation of daily tasks to save end users’ (reporting analysts) time
Monitors data processing jobs an ensure they meet SLAs
Supports Senior Data Analyst on issue fixing and keep systems running
 

Knowledge, Skills and Abilities
Excellent analytical and numerical skills
Experienced in dealing with databases
(understanding tables and views and adjusting/writing SQL queries)
Experience working with statistical software (e.g. R and Python), database languages/tools (e.g. SQL, SAP HANA, Exasol) and data visualization software (e.g. MicroStrategy, Tableau, Power BI)
Experience with OLAP tools (e.g. TM1)
Advanced MS Excel skills (macros and complex formulas)
Ability to simplify and communicate complex data to different types of audience
Experience in MicroStrategy, Tableau, or Power BI
Process automation and Machine Learning exposure is a plus
 

Minimum Qualifications
BS degree in a quantitative discipline, or equivalent practical experience
2 years of relevant work experience in data analysis or related field
Experience designing relational databases, including ETL design, schema design and dimensional data modeling
Fluent in English", Portland, OR
